dataset,cell_count,organ_iri,organ,consortium,tissue_provider
https://entity.api.sennetconsortium.org/entities/3ff7d2ee85535c2757af9a2e39e0d704,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/1008032c52f695700fe3114f06306627,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/672e38b37684bcd6cd70fccb5734801d,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/d2ab0adae104a95d7fbfad50fbd516e3,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/f07ca2252829428981b833bea08436e8,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/1d506a83da770cf61407a2ce49d46912,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/4d02696dbd288735e8c4c69af70e1bd9,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/6a13059b05d31700619cfac54e8d4d6d,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/a9c716cd6da706d8ccfd8b7ae19723f7,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/0c51ca517d4c61ddd70a42e13ce73f34,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/51839118c28465af885f526d6b34a784,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/08b0a04dbb11114b5b582fcba5edcadf,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/6f05fc3307a2b794b9ad7e3fef2a75d9,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/944a65cd32bba1dc1ffd50699abd7406,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/a58e6d22d1f8cbd73e986acd9ea42470,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/90d0e7824a141fe9498304cf6a049bfc,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/c8fe2682a5f956bc5dc716aacb9bdd36,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/08f6fbd7495c2aea7fd52f2f84613ccc,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/8468fdd9018a0f11a051bb3cd8243a88,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/8d0a18dfe6762993b4f5b384e194c3c9,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/abe2acbe27d02f0be58122a701fa6911,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/16936a710b833e0dd94da70e03b24cfb,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/284105561bf438da453dd0a00e9fa22c,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/29a3db92c10a21f092ccc497f82b1902,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/9c5ea5132507c5714b6f961e1b3fefb8,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/cf8e701bc2ab1bab1df0f0e8cefef623,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/cc993e41716acda7802749e27fdb467b,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/062e2fe0fe54a6476aadd7ba222077da,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/74bf116c044ee422b46d4f56a95bdc1b,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/71cf6b4e6aa3a243bda95b36850ee18b,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/028d53916068dfaa65a52416af00fafe,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/03d45764211b7da9cad4d8fdd089c074,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/11c82219c345f53dad16396defcf281f,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/9665d2e93aa27caf8fb878d8ae3f7f64,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/3ba480a3815ac04f4a0d2f6ced42400d,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/bff13a8ec4332e6da18b43c7194dd33f,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/db36d8f24ded3dc420ec4c414d39f9bf,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/ec560b4d076d291b4880895386fc20c8,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/2160dc867e8fd18682998fa20cd5eba8,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/3adafea100e36597a367a0814de9241b,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/14294f935b650399a36baec1238ce740,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/8d7ce3b29971637eb72bd468c558d49b,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/cc0494f9c65577cccc38eca065d7e346,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/d475ec42032bd7b173a3e8dd3639c75c,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/3f7ed649cc40eb432fbbd91b53d61e6a,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/5758c04438b5fdc68dd8f967b247e657,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/b12e7eb6252230a88dbd59ccfe773608,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/e0c2a87155c1786be8a16ad37291ebb7,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/610c97d3d9052da663533ccf21a0cfdc,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/94442ce10c1960fb983221c111afd8f7,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/727aaffa5dd72ad3e2cd7299a20edc13,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/e2303f9acf254fede0d758addef67e95,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/0e605393c0304c94f171269d55f0e3d8,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/139214560ead15b4cbe680584129373f,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/714161c643277f2a565ab98bf0d0238f,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/c9caa274f5081dddda9a5ef715ea3175,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/acc3ba55af046b0a4f3b5a6b3e206040,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/cbb4b4270f14146f1232b312a9f7aaea,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/231be35834f2b1188376cb36d3bd0646,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/ccfbbc939c67a3fe3c0cd66ec38b492f,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/2f5fcb75f88cee82442e47d3eb196b3a,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/9e4453823d60c1a5df55fdcdc135d3da,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/648f58c9f03e80c0ef62fb45da6fd8c6,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/3f7d7a4e690db14491f49507614ff354,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/01f058f3e3935b15f45342507ff4c1fb,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/188eb5a3232df8c6d3b2863de201b5e0,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/2d7b06dbfa1563e99f9e8191f6376582,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/483f0200f6a35cbd934d7d9b01fcfcde,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/c2b7d9de03048d01ca808485197a222a,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/57beb88d7d4123546f83bf7bda542dea,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/8f0a1d23051397385bde9836d37b4f89,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/3efc585362d49235cd7ef4d399ec5967,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/202db4b4a8f2b268bdb2c20544675bfa,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/c8c8a15c37dc666cd241fff51251a69e,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/d237d9580a2fdcfbbb9e45ce78e122af,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/6a458d4ac4ea3018d512187e8974c4ef,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/bc0991e2759a3f1a4892abddd312337a,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/bc20b19a0e706609cb49fe47f998221f,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/c5489dc234a2f1567269ae464ea74222,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/036f602fe567e124cfe975a59409b410,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/4c8cd7395c7c29862bf99fe8cfcc4d13,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/525ee311a8d5bcd96c35be7b08497f66,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/5d9bf4cc72251b782727d4ab7fe844fb,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/277984af16c10e0880ea6260795c06ca,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/8407e454da2b9c1c0e1206e9081f9b88,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/8b23a642bfb491e7dba6beac9c66c1a6,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/ce7eac996b0ba99a86ad4b8b77a1bd75,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/0bc8a4b2f73ee0d4e390932f4f00f37c,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/3297cd14c2881d350dfbbb459eb25072,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/962d0ad3c245842b45cfddb4dbf7de8d,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/48f3ffe3d2f1c476b3bfbdd7796d0204,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/4995a41f49082acc1373fcf9f7472a96,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/65a8733f68358cf43e0f05e37abb88a5,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/7e5bab460a5ff9f46ea38f2382833d75,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/b8337ec2fc8efa91aaf6ff14b4c70d0e,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/3e9e4d813437b77c74e648181d3f210a,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/522442366145ac2bb15b7ab4785dd45b,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/637fea719e64c6ac29f9bbe06d9103ed,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/83d6673657311b79aa79eed4e47a5478,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/c2eb4f14840d30279c9da2a976abf06b,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/d229d6c394ef78c3e95c82421084bbef,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/4f377dc5d656a356364604a783f5372c,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/6f6d9258591b42d02f3b216c75d3f05e,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/798268b0db9222009873bc1789bba6c1,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/38c678ab457649d322d0db5ff522d8a4,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/8d1faa5aaaa88e07b745ef239e37d292,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/05cc3c47a4b7d921f88b4a93f42c952c,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/a6780fff1f0e9835453fbe4343be0a12,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/b1b22a112557abaab32d3c8085fa684e,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/fb7b27e9b96788a251acd6534e17a009,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/82bc0bed657a011db9abf609196fd88c,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/33b7e9f81870a0d990d5b29c53934e48,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
https://entity.api.sennetconsortium.org/entities/4310e32a9d362e0638d5d545a403bbfb,,http://purl.obolibrary.org/obo/UBERON_0000955,brain,SenNet,TMC - Columbia University
